# Example data for the SSA Toolbox, generated from Matlab using the command
#   [ X, A ] = ssa_toydata(10, 2, 2, 'mean_nonstat', 5); 
# The data consists of 10 epochs of 500 samples each, two stationary and 
# two non-stationary sources. The same data is contained in the Matlab file
# ssa_example.mat, where you can also find the true mixing matrix A. 
-0.62519,-0.3518,0.54661,0.47345
-0.4499,-3.9183,-0.43527,0.38205
-0.25222,-1.4028,-0.31087,0.14981
-0.093547,-1.854,-0.64321,-0.61125
0.18868,-1.4392,-0.59008,-0.29539
-2.3888,0.24217,2.4268,1.4201
-0.20917,-0.50203,0.35935,0.47041
1.231,1.8153,-0.60453,-0.41634
-0.72581,-0.65281,0.68973,0.61146
0.96935,-0.74152,-1.5008,-1.1835
0.47497,-2.1843,-1.2812,-0.71481
0.15353,-0.78573,-0.31117,-0.00096799
0.33272,-1.8673,-0.90982,-0.52005
-1.1481,0.18694,1.5144,1.1802
0.10647,0.822,0.43132,0.1126
1.5373,-0.11627,-1.7069,-1.2564
0.26145,-1.0835,-0.34569,-0.096322
0.21317,-2.1845,-0.47418,0.1175
-0.44403,1.7034,0.99001,0.41995
0.152,2.2438,0.83343,0.26771
0.375,-0.13113,-0.16057,-0.09464
0.53943,-1.508,-0.89246,-0.58026
-0.13781,1.3035,0.7009,0.041536
-0.022263,-0.8747,-0.15952,-0.015991
1.893,-1.2634,-2.3369,-1.2894
-1.7356,1.3773,2.214,1.2033
2.0673,-2.4093,-2.718,-1.4781
0.46416,-2.6457,-1.2561,-0.67882
1.0256,0.046604,-0.60634,0.069911
-1.2321,0.65441,1.4796,0.80429
-0.32189,0.033465,0.97018,1.2183
-0.057523,0.44074,0.1179,-0.049413
0.53632,0.97637,-0.13929,-0.23418
-1.2372,1.3386,1.9819,1.4468
0.57777,-1.0137,-0.22014,0.56316
-0.84966,1.0379,1.2159,0.60912
0.2342,-0.028521,-0.41645,-0.28036
0.73092,-0.98103,-0.80829,-0.045811
0.45526,-1.7282,-1.2193,-0.82351
1.0955,0.29823,-1.0789,-0.884
1.0307,-0.88283,-1.2064,-0.60148
-0.37347,-0.010477,0.72534,0.72043
0.39594,-1.2318,-0.39225,0.23622
-0.62216,-1.8548,0.13066,0.26705
-0.94198,0.29859,1.2524,0.96688
0.96181,-0.51422,-1.1738,-0.64981
0.17815,1.2166,0.30911,0.097534
0.13157,0.7534,0.5194,0.51801
0.9502,0.82589,-0.6911,-0.7767
0.68196,-1.259,-1.0874,-0.7858
0.47487,-1.4257,-0.96919,-0.75878
1.2376,-2.0379,-1.6244,-0.84875
0.96601,0.15591,-0.61643,-0.26961
0.38128,3.0654,0.93888,0.2309
-0.4069,0.81522,0.65184,0.56156
-0.37402,-0.99249,0.15647,0.32441
1.1883,0.49959,-1.2007,-1.3069
-1.1878,-1.1906,1.2571,1.0553
0.15738,-1.9219,-0.68502,-0.23828
-1.4733,1.1015,1.684,0.54531
1.0429,-1.3947,-0.91736,-0.125
0.90833,-0.046074,-0.73382,-0.2337
0.17909,1.465,0.3878,0.073087
0.11808,0.27708,-0.26638,-0.45598
-1.9288,1.4832,2.4548,1.2425
0.67059,-2.2828,-1.1633,-0.45198
-1.6798,1.0922,1.7476,0.53052
-1.7873,2.8924,2.5403,1.1595
0.24584,0.40914,-0.22172,-0.3962
-0.62563,-1.8423,0.26514,0.59271
0.52681,-0.5615,-0.90514,-0.56168
0.75178,-0.98019,-0.76349,-0.065046
0.90495,0.035216,-0.48452,-0.071628
-0.40758,0.43724,0.46845,0.056469
0.55891,0.15897,-0.51403,-0.58577
0.26339,-0.68032,-0.32364,-0.05992
0.87812,-1.1346,-0.90634,-0.13062
0.63245,-1.0542,-0.79329,-0.36829
0.93898,0.58961,-0.68826,-0.54745
0.066305,-2.41,-0.81826,-0.221
0.05337,-0.43401,-0.2149,-0.051556
1.0321,-0.13537,-0.92792,-0.7278
-1.6215,-0.49928,1.8973,1.5651
-0.24948,0.47113,0.51841,0.33215
-0.89859,-0.0046735,0.63753,0.12503
-0.14609,-1.2543,-0.082048,0.27786
0.7278,-0.18088,-0.79521,-0.61148
0.87783,-0.73767,-1.1316,-0.83535
-0.68196,-0.47105,0.51994,0.35007
-0.22108,-0.96129,-0.22901,-0.14952
0.29422,-0.17931,-0.40981,-0.38172
-0.069216,-2.3638,-0.73836,-0.20369
0.43387,-0.76943,-0.71992,-0.68117
0.51701,-0.96673,-0.74621,-0.52315
-0.60994,-1.0929,0.37008,-0.048994
0.028263,0.60372,0.093761,-0.053594
-1.6286,-0.59495,1.4571,0.81094
1.1487,0.15591,-1.1002,-0.82254
-0.35498,1.0982,0.76859,0.49289
-0.84203,-0.12303,1.12,0.91502
-0.037084,0.17269,0.23552,0.11498
-1.0325,0.88474,1.2236,0.43253
0.16043,-0.31257,-0.099644,-0.0045482
-0.297,0.56071,0.40352,0.15945
2.0236,-2.25,-3.0483,-2.2092
1.1428,0.84044,-1.4568,-1.5445
-1.9378,-0.81442,1.3513,0.75071
0.55209,-2.517,-1.2808,-0.74405
-1.0067,1.7704,1.3597,0.5394
-0.038025,-0.23517,-0.18135,-0.16982
0.31742,0.27859,-0.22677,-0.36201
0.81174,-0.83312,-1.1859,-1.0222
-0.053271,-1.3789,-0.45363,-0.1921
1.5139,-4.2772,-2.5312,-0.83057
-0.22944,0.64416,0.59397,0.44515
0.45564,-0.64171,-0.063867,0.52673
0.7414,-0.61459,-0.8352,-0.61673
0.2503,0.24546,-0.16391,-0.10989
0.92463,-2.1304,-1.63,-0.9703
0.452,-1.1713,-0.80754,-0.51488
-0.48638,1.3405,0.84959,0.064455
-1.3518,0.92414,1.2189,0.43881
1.7531,-2.1968,-2.4111,-1.3059
-0.33417,-2.7177,-0.21399,0.48418
0.2657,-0.92961,-0.64067,-0.22118
0.65534,-0.09752,-0.56492,-0.48055
0.27437,0.88204,0.19774,0.198
-0.58856,0.10638,0.87913,0.68009
-0.21823,-1.4547,0.015723,0.43408
0.072277,0.17608,-0.53552,-0.66958
1.4314,-1.9762,-2.0975,-1.1001
-0.55135,-1.1681,0.45773,0.45809
0.84304,-1.19,-1.0716,-0.5202
0.43964,-1.7671,-0.90966,-0.34159
-0.020064,-0.48977,-0.0022753,0.52881
-0.71757,-1.0484,0.71022,0.92663
-0.062672,-0.49549,-0.02587,0.34902
0.10465,-0.75412,-0.47402,-0.32464
-1.0671,-0.36319,0.94657,0.60765
0.34096,-0.86952,-0.61704,-0.27653
-0.5187,1.4526,1.13,0.53602
0.098249,0.53333,0.14843,0.20135
0.46302,-0.22938,-0.39415,-0.20497
-0.5885,-1.7641,0.16144,0.14859
-0.06616,-2.1006,-0.57352,-0.053211
0.47475,-2.6582,-1.1724,-0.62121
-1.3776,3.3372,2.3484,0.73856
1.056,0.69929,-1.1892,-1.1357
2.2326,-0.48733,-2.334,-1.5951
0.99111,-1.6156,-1.2133,-0.56378
-0.089477,-1.5195,-0.33545,-0.086603
0.54132,0.33425,-0.085812,0.041226
-0.69979,1.9009,1.3563,0.59856
1.7694,-2.6952,-2.5993,-1.3671
0.97526,-0.98211,-1.2751,-0.92306
0.84531,-0.50817,-1.0441,-0.87407
-0.56411,-2.4002,-0.013178,0.047329
0.44923,0.71191,-0.078954,-0.13973
-0.29499,-0.58506,0.082028,0.12523
-0.085797,2.1451,0.77916,0.10395
-0.30492,-0.5538,0.57077,0.76949
-0.6911,0.51315,1.0588,0.78623
-0.59196,-1.3742,0.42565,0.70615
0.00024163,-0.91959,-0.42617,-0.19865
-1.2615,-1.2184,0.83096,0.47581
0.69299,0.10597,-0.60589,-0.54263
0.078286,1.3677,0.27562,-0.097159
0.77058,-1.0977,-1.4376,-1.1963
0.40661,0.2386,-0.68479,-0.59834
0.59697,-0.94214,-0.61146,0.058642
-1.0787,0.25357,0.99176,0.42707
-0.68646,1.4552,1.5714,1.0403
-0.20068,0.029681,-0.29085,-0.56537
0.27103,-1.4891,-0.56264,-0.20973
1.1346,-1.5153,-1.5441,-0.84484
-0.067606,-0.35531,-0.19217,-0.33328
1.2471,-0.7493,-1.3584,-0.73854
0.58098,-1.3709,-1.129,-0.56219
1.1731,-0.28233,-1.0532,-0.44426
0.28568,1.2674,0.077776,-0.028967
-0.37848,-0.36575,-0.084177,-0.46845
-1.0772,-0.11439,0.50824,-0.10768
0.30987,-2.8959,-1.1493,-0.54904
0.87175,-1.3428,-0.96924,-0.2295
-0.069831,-1.8209,-0.36959,0.055136
-0.28015,-0.55514,0.15464,0.31545
-0.083434,0.48263,0.38138,0.3878
-0.75115,1.8652,0.94966,0.12319
-0.23967,2.0519,1.1314,0.54118
0.02495,-0.31769,-0.30704,-0.42963
0.21695,-0.61509,-0.36692,-0.48023
0.12406,0.77445,0.009131,-0.29438
0.69615,0.22204,-0.59916,-0.6683
0.27074,0.67077,-0.53002,-0.71079
1.7153,0.28219,-1.2956,-0.54912
0.44252,-2.0686,-0.86956,-0.19358
1.7072,-0.0006959,-1.2521,-0.57139
-0.43466,-0.15872,0.73039,0.70452
0.62431,-1.2565,-0.95687,-0.2622
-0.042428,-0.99003,-0.43064,-0.16255
0.68667,1.1731,-0.76711,-1.0957
0.68141,-1.3318,-1.0335,-0.49875
-1.6743,-1.1845,1.4297,0.92899
-0.94643,0.35149,1.2991,0.96667
-1.043,2.5311,1.5253,0.48359
0.51863,-0.28512,-0.40849,-0.016155
1.424,-0.19956,-1.4651,-1.1756
-0.098834,-1.2675,-0.41051,-0.196
0.86647,1.5935,-0.2579,-0.45124
0.6404,-0.20002,-0.62998,-0.44129
-0.71305,0.66421,0.85363,0.4625
0.51492,-1.4558,-0.47157,0.22454
-0.45905,0.98138,0.87678,0.44404
1.463,-0.11359,-1.5231,-0.96107
0.15051,-1.5982,-0.50978,0.12902
1.5645,-0.56074,-1.7007,-1.1447
-0.18209,-0.65972,0.054916,-0.079661
0.67759,-0.22929,-0.63223,-0.51469
0.1249,-0.50586,-0.39191,-0.47064
-1.5353,0.03136,1.3837,0.6012
-0.65415,-1.2255,0.42173,0.54303
0.69715,-0.75316,-0.4643,-0.20641
0.1316,0.71123,-0.0024793,-0.18755
-0.76991,2.1358,1.129,0.065748
-0.35268,-1.4628,-0.084072,0.22019
0.38955,2.5697,0.19742,-0.52153
-0.66338,1.844,1.1003,0.31934
1.0043,-0.24967,-0.96234,-0.69021
-0.36483,-0.42954,0.23161,0.039881
1.7109,-1.4867,-2.2546,-1.4309
-0.73697,1.0337,0.92941,0.27836
0.3469,-1.1002,-0.94129,-0.80281
-1.1108,-0.41338,0.82112,0.54329
-0.4351,1.0101,0.39579,-0.12353
-0.32461,0.44268,0.33744,0.26132
0.5182,0.75913,-0.55847,-0.76083
0.97647,0.16107,-1.0953,-0.76562
0.43274,-0.77219,-0.70498,-0.74073
-0.13803,-0.74785,-0.32895,-0.27735
0.86915,0.54062,-0.72667,-0.56159
0.85509,-1.2143,-1.1028,-0.58049
0.27997,1.1732,-0.17847,-0.42153
0.66218,0.59174,-0.24369,0.01011
0.52791,0.026493,-0.88083,-0.76369
-0.65824,0.017418,0.58801,0.3102
0.82177,0.037629,-1.151,-0.9826
-0.3788,4.1621,1.4339,0.087001
-0.33365,-0.21203,-0.015503,-0.41754
0.32805,-2.128,-1.0275,-0.53764
-0.08247,2.1477,0.50101,-0.16126
0.066404,0.54169,-0.18413,-0.33269
0.68262,-1.1381,-1.4608,-1.2989
1.0652,2.6682,-0.2168,-0.57153
0.010358,0.48679,0.58935,1.0097
0.45578,0.054444,0.074628,0.28181
-0.023828,-1.0962,-0.37537,0.046091
0.37267,-1.5512,-0.7956,-0.21257
0.55096,-2.4442,-1.3126,-0.69559
-0.34462,-0.58107,0.21769,0.16932
0.41101,-1.5478,-1.0339,-0.68194
0.68748,0.41334,-1.0142,-1.044
0.25633,-0.62303,-0.42584,-0.055976
1.644,1.4895,-1.5298,-1.7128
-0.33758,1.7343,0.38013,-0.12374
-0.44648,0.15086,1.0457,1.116
-1.3047,-0.14445,1.2331,0.64521
0.94965,0.94452,-0.60181,-0.53745
0.91287,-1.8001,-1.1233,-0.26371
0.11041,0.60591,-0.32604,-0.61181
0.93948,-1.2354,-1.177,-0.39413
0.33378,-0.74381,-0.41291,0.025876
0.42452,-1.0946,-0.69519,-0.37739
0.27382,0.44265,-0.11164,-0.18765
0.55092,-1.2573,-1.007,-0.509
0.26426,-1.5192,-0.50091,-0.0098838
2.5401,-0.21862,-2.8082,-1.8316
-0.81052,-0.45132,0.52239,0.11491
-1.3932,0.65256,1.7575,1.1719
-0.78851,-0.37174,1.092,1.0377
-0.74839,0.36182,0.77304,0.51361
-0.18933,-3.1911,-0.77595,-0.35148
0.035347,0.37782,0.16902,0.065316
-0.0070767,2.0528,0.81588,0.35309
0.63684,0.89677,-0.16943,-0.45995
0.50797,0.77895,-0.23147,-0.10538
0.8147,-0.6859,-1.1436,-0.41439
1.685,-0.42517,-1.6611,-0.99113
1.2145,-0.21773,-1.2933,-0.83561
-0.90932,0.19933,1.2967,0.92558
-1.7954,-0.66357,1.3185,0.70447
0.94241,-0.85649,-1.1402,-0.69418
-1.3774,0.0053112,1.6967,1.2489
0.23468,-0.81235,-0.56035,-0.15893
0.20817,0.77407,-0.13587,-0.48883
2.0654,2.2937,-1.6713,-1.7281
0.11946,-1.7901,-0.65792,-0.27164
-0.2518,0.053642,0.23158,0.030701
0.37793,-2.0051,-0.88125,-0.10128
0.3864,1.2823,-0.23812,-0.27743
0.23747,1.4527,0.17998,-0.28251
-0.3376,-2.0687,-0.34652,-0.16285
-0.85792,2.3989,1.4367,0.517
0.44631,-1.5955,-1.0638,-0.70309
-0.95984,0.36978,1.0124,0.7687
-0.69656,1.3413,1.8936,1.8111
1.3062,-0.3597,-0.62306,0.26255
-0.17687,2.6302,1.16,0.57208
0.0592,3.1117,0.96891,0.18806
0.94062,-0.26804,-1.3059,-0.97815
-0.076205,-2.4349,-0.70456,-0.09042
1.0504,-0.90198,-1.4362,-0.9385
-0.1143,-1.1551,-0.063906,0.43597
1.0364,-1.3772,-1.2969,-0.5117
0.71141,-1.7212,-1.1477,-0.53649
-0.0024003,-0.076247,-0.087195,-0.11032
-0.55548,2.5096,1.0333,0.22251
-0.70582,-0.83108,0.49856,0.33615
-0.050748,-0.49263,0.18924,0.32503
-0.19317,1.2814,0.64758,0.57074
-0.1682,1.33,0.57889,0.081201
1.0116,0.12825,-0.82602,-0.36625
-0.07416,1.0798,0.50919,0.3232
1.1473,0.55193,-1.3712,-1.0886
-0.27239,-0.55195,0.13952,0.19216
1.0023,0.062962,-1.0831,-1.1841
-0.26445,-0.45514,-0.31399,-0.6635
0.32774,-1.3408,-0.98819,-0.654
1.0007,0.31011,-0.99059,-0.76542
-0.17269,-0.041465,0.36182,0.59807
-0.19328,-0.34081,0.059611,0.18758
1.8758,-0.34585,-1.9167,-1.1311
0.98398,0.7378,-0.99124,-0.95516
-0.18797,0.3529,-0.2017,-0.83103
0.72802,-0.14116,-0.74199,-0.24177
-0.12702,0.20023,-0.027268,-0.25229
0.77628,-0.32645,-0.59282,-0.40291
1.3779,-1.4844,-1.3828,-0.36662
-1.1816,1.1029,1.4133,0.63947
1.05,1.2242,-0.4464,-0.40388
1.4136,-1.2063,-1.5233,-0.62701
0.21834,2.0787,0.023965,-0.70057
1.6579,-0.84575,-1.8994,-1.3516
0.30978,-0.54944,-0.39159,-0.42611
-0.87023,-1.0029,0.73707,0.61109
-1.6807,-0.64999,1.6853,1.1614
-0.10442,-1.2835,-0.07654,0.26495
0.78277,0.034506,-0.61561,-0.55204
0.44708,1.6183,-0.077669,-0.43603
0.5286,0.31364,-0.35263,-0.47639
-0.31091,0.94013,0.058667,-0.30212
0.30014,1.3536,-0.19733,-0.60931
-1.2105,-2.8276,0.74461,1.2304
-0.46599,-0.24106,0.26256,0.10248
-0.51574,0.39677,0.71171,0.52554
0.61853,0.51593,-0.12951,-0.11799
0.16611,-1.781,-0.84273,-0.31352
-0.80109,-1.152,0.28659,0.33684
0.17004,0.72943,-0.079069,-0.59297
-0.40644,-0.19662,0.46756,0.32651
-0.38685,0.60049,0.51427,0.058062
0.91039,-1.5767,-1.5591,-0.9761
0.27422,-2.2055,-1.2234,-0.90673
0.51568,0.59738,-0.43531,-0.4554
0.92719,1.0001,-0.70774,-0.62258
0.33086,1.6928,0.0085411,-0.36734
0.6449,-2.1874,-1.2914,-0.62436
0.75685,-1.9846,-1.5412,-1.1238
1.1701,-2.2644,-1.6557,-0.68321
0.58135,-0.38323,-1.1804,-1.2133
1.3748,-1.293,-1.6935,-1.1102
0.19727,1.3492,0.32738,0.058236
0.13754,-1.953,-0.85106,-0.48947
1.6198,-2.7121,-2.3695,-1.1639
-0.25382,0.14645,0.37173,0.34885
0.17569,1.2099,0.016731,-0.25679
0.9576,-1.4008,-1.3378,-0.53275
0.30506,-1.7728,-0.68186,-0.26045
1.3687,-0.73256,-1.7847,-1.3843
1.0544,-2.4269,-1.5171,-0.54048
0.42519,-0.26881,-0.24094,0.20885
-0.48091,0.95675,0.82603,0.5685
0.65833,-0.093872,-0.67702,-0.49649
-0.99353,-2.1809,0.15634,0.08827
0.38528,-0.92181,-0.51443,-0.37627
0.86318,-0.77414,-1.3499,-0.93195
0.35864,1.9026,0.52545,0.27366
0.92355,0.66741,-0.62199,-0.63321
1.9059,-0.77231,-2.0613,-1.2751
0.96105,1.1297,-0.74659,-1.0339
0.40429,-1.5359,-1.3128,-0.993
0.72185,-0.79,-1.2069,-0.95088
0.53867,1.3716,-0.080842,-0.0279
-0.93599,1.8919,2.0177,1.1916
-0.17476,0.75362,0.55862,0.45274
1.2159,0.07732,-1.1258,-0.72424
0.14118,-0.9126,-0.50382,-0.32838
0.67165,0.5342,-0.49657,-0.33927
-0.6748,-0.97436,0.64848,0.84175
0.23278,0.4528,-0.16209,-0.42387
0.6868,-0.02501,-0.25607,0.29165
-0.97564,1.4678,1.1089,0.057885
0.47266,-0.81328,-0.77347,-0.64956
0.024015,0.58507,0.15461,-0.1305
-0.61805,0.95293,0.44072,-0.15386
0.1463,-1.2883,-0.35584,-0.14346
-1.4288,0.41642,1.581,0.96202
-1.6251,2.1984,2.26,1.143
-0.81922,0.19335,1.0704,0.76483
-0.66127,-0.35549,0.82033,0.78481
-0.81592,0.60498,1.1798,0.59052
-1.284,-0.14106,1.1591,0.77181
0.42235,0.2423,-0.36248,-0.32134
-1.1728,-0.0039876,1.2727,0.92883
0.27151,-0.26856,-0.62597,-0.77682
0.84507,0.14517,-1.0425,-0.92692
0.17622,1.4128,0.11398,-0.15017
0.25701,0.29903,-0.1518,-0.047103
-0.14234,1.8448,1.0614,0.64902
-1.0783,-2.2999,0.66048,0.59868
0.14098,-0.74851,-0.43654,-0.45602
0.99231,-0.16544,-1.1813,-0.87599
1.6511,-1.6336,-1.7449,-0.56322
-0.18645,-1.6477,0.38114,0.97679
-1.2009,0.9049,1.5032,0.72196
0.31907,0.47442,-0.295,-0.092231
0.49696,0.037144,-0.80687,-0.82069
-0.014209,0.30713,0.33021,0.39868
-0.79548,-0.99142,0.61115,0.48019
1.8935,-1.2969,-1.9834,-1.0973
-1.8214,0.21115,1.6951,0.9443
-0.25404,-0.92391,0.071708,0.31404
-0.94184,0.49066,0.94148,0.61634
-0.36095,2.7651,1.4115,0.58506
0.44746,-0.87378,-0.80453,-0.76771
0.29509,0.52277,-0.16784,-0.036313
-0.42417,-1.2917,0.0090782,0.11971
0.83654,1.2008,-0.28305,-0.40642
0.70553,-1.5296,-1.0166,-0.48742
0.7267,-0.12382,-0.98825,-0.96503
-0.18257,-0.86093,-0.18405,0.0045552
1.0667,0.14456,-1.2685,-0.99982
0.18038,0.74632,0.13469,0.056078
0.17815,-0.66263,-0.32285,-0.37493
-0.86525,0.13757,0.84395,0.46073
0.91762,-0.14357,-1.1111,-0.81669
0.28221,1.791,0.054592,-0.033876
-0.31469,0.66708,0.28743,-0.21429
-0.2396,-0.1241,-0.031483,-0.26029
-0.15808,0.0026245,0.50441,0.5708
-0.92965,0.2216,0.96157,0.49627
0.67029,1.0807,-0.83178,-1.1282
1.3097,-0.55963,-1.5785,-1.2972
2.3725,-1.3809,-2.4727,-1.2883
0.43698,0.21139,-0.50879,-0.52702
-0.86622,0.36505,1.4471,1.3699
0.13935,0.80734,-0.11761,-0.32839
-1.0476,1.3676,1.2388,0.64132
-0.66057,1.347,0.76803,0.32636
-0.70556,0.97051,1.279,0.99896
-0.87678,1.0169,1.0209,0.32119
0.31344,1.7364,0.24279,0.039347
-1.154,-0.48471,0.65473,0.37166
0.59745,-0.3684,-0.82643,-0.62079
0.7233,-1.6135,-0.9531,-0.23003
0.96122,0.63441,-1.1258,-1.2097
-0.078195,0.19499,0.16175,0.27779
0.55001,-0.30917,-0.47773,-0.11371
1.7134,-1.9804,-1.7687,-0.60843
-0.006055,0.31425,0.26867,0.097211
-0.2329,-0.0020118,0.4983,0.47121
1.6834,-1.6435,-2.1968,-1.4386
-2.523,-0.0070135,2.4416,1.5336
-0.50672,-0.35464,0.46211,0.4379
2.3297,-0.88343,-2.802,-1.8674
-0.52133,-1.14,0.55145,0.80272
-0.60865,0.19776,0.88766,0.76223
-1.2631,1.1361,1.8372,1.348
0.72096,-0.43746,-0.50263,0.27709
-2.1312,0.26642,2.2308,1.5321
-0.84353,0.71263,0.91147,0.44381
0.49894,0.95689,-0.11404,0.076841
-0.059539,-0.22879,0.3171,0.50602
0.55489,-0.46006,-0.4416,-0.12516
0.066108,-1.1542,-0.095501,0.41024
0.61084,-0.93499,-0.45271,0.098951
-1.323,1.1481,1.7313,1.1231
0.15615,-0.0068892,0.16629,0.46693
-1.5973,1.3848,1.9919,1.2748
0.71146,0.49874,-0.37823,-0.33879
-0.36326,0.60975,0.18593,-0.48082
0.58574,0.62864,-0.025904,0.13266
-0.58619,1.7102,0.5944,0.011229
0.26477,0.57088,-0.053776,-0.036604
0.97751,0.18893,-1.0162,-0.79515
-2.0032,0.80594,1.9681,1.0113
-1.8928,-0.30145,1.9587,1.5931
-1.8584,0.34383,2.0845,1.506
0.77563,0.16978,-0.36774,0.069171
0.33998,-0.96012,-0.53181,-0.4127
-0.74829,0.82581,1.1369,0.77441
1.4147,-0.055014,-1.3727,-0.87044
0.077263,0.21097,0.36841,0.43359
-1.6172,0.97887,2.2013,1.6109
-1.0594,0.53775,1.2373,0.72709
-1.4191,0.62175,1.6537,1.1873
0.88006,-0.16475,-0.46424,0.0080344
-0.64873,1.2024,0.92183,0.57437
-1.2095,0.48801,1.5935,1.2083
-0.62514,-1.9886,-0.065048,0.19159
-0.87992,0.020827,0.72801,0.62022
0.77993,0.052511,-0.5412,-0.18617
0.41086,0.86146,-0.017002,0.17259
0.23891,1.2961,0.37152,0.17256
0.35038,-0.81223,-0.70144,-0.26873
-0.015898,0.83239,0.50461,0.3094
-0.99038,0.70461,1.2498,0.80242
0.47401,-0.20169,-0.52512,-0.3601
-0.86489,0.47101,1.4498,1.1523
-1.1113,0.50947,1.6463,1.2149
-1.1134,0.66037,0.747,0.06555
0.79622,0.08395,-0.67886,-0.54643
0.90577,-0.76448,-1.3105,-1.0889
-1.7862,-0.16264,1.723,1.2956
-0.20363,1.0802,0.33721,-0.032582
0.18941,-0.11302,0.21286,0.54208
-0.65783,1.638,1.4174,0.89819
0.68955,-0.9146,-0.76995,-0.29151
0.19186,-0.44759,-0.1081,0.18107
-0.20828,1.4879,0.72239,0.40592
-0.60578,1.6137,1.2164,0.95191
0.60706,-0.97939,-0.77957,-0.39567
0.77632,0.063162,-0.80005,-0.59459
0.40298,1.2042,0.041159,0.061385
-0.29371,1.4386,0.60145,0.26553
0.84676,-1.2907,-1.2663,-0.96179
-0.94914,1.9208,1.4003,0.60479
0.083793,0.70933,0.09049,-0.1162
1.3139,-0.10492,-1.3423,-0.89224
-0.2445,0.032463,0.92246,1.203
-0.8872,-0.40437,0.51132,0.23877
1.8513,-0.4095,-2.2412,-1.5509
-0.30072,0.024213,0.39553,0.38481
0.37577,2.0774,0.14563,-0.16161
-0.84768,0.6124,0.8516,0.47641
0.22446,-0.083868,-0.14598,0.041188
0.40073,-0.0030092,-0.19678,-0.11638
-0.05364,-0.37892,-0.31377,-0.35718
0.26227,1.9044,0.12689,-0.43762
1.1254,0.32571,-1.3724,-1.1057
-1.4377,0.71461,1.6855,0.85756
0.14385,1.1,0.19142,-0.040432
-2.0145,0.8186,2.4518,1.7321
-0.030209,0.071999,-0.20741,-0.35322
1.8386,-0.98595,-2.0241,-0.96564
0.86655,-0.7009,-1.0746,-0.64205
-0.064925,1.6015,0.84265,0.56886
-0.39045,0.96925,0.73936,0.51049
0.4609,0.066092,-0.56934,-0.62352
0.98029,1.3275,-0.70366,-0.64651
-0.043639,0.18486,-0.025321,-0.10422
1.5284,-0.12352,-1.2011,-0.553
-0.85971,-0.81853,0.56084,0.35523
-2.0209,1.274,1.9895,0.75482
